2.0,-0.11498688,0.22697556,1.0,0.24804984,0.043326788,0.33342838,0.07663119,0.06766958085317461,0.015085412249411838,0.1044921875,0.06766958085317461,1106.6774298636933,217.35325329580903,1590.5499077120448,707.9788347420478,2121.651785714286,747.9973291589048,3796.875,929.6875,1301.1980458364674,217.6158493085645,1809.3919842225541,934.5474240867378,-100.666374,40.62747,-33.10265,118.95711,27.363564,171.63388,-13.95726,29.482025,34.939518,15.013346,22.884703,62.016975,-27.170525,11.026775,7.5114174,-4.760446,12.959707,22.456251,-28.151323,15.609843,11.911701,-8.240112,10.2156725,11.858702,-1.833338,7.926686,17.380308,15.111998,15.672734,47.239502,-1.7881763,10.040535,21.48722,3.2821107,10.800841,30.307037,-6.663273,7.137989,9.599867,0.24009511,happy
2.0,-0.00034205566,0.2314608,1.0,0.19017494,0.1282845,0.46309283,0.0050386167,0.20700024801587302,0.16827884123491746,0.74169921875,0.20700024801587302,2235.4386292198606,1118.853600622317,5448.702093410167,1044.416720686139,4019.717261904762,1528.5611319665538,7156.25,1328.125,1715.71132457472,333.0819600813704,2544.3254569447836,1276.0008168117079,-105.68606,98.52771,53.82208,64.884995,43.464066,144.17874,-19.94906,32.54888,45.404846,3.5774987,13.906102,36.33261,-15.9414,26.11469,29.731358,-9.24616,10.80737,24.112997,-10.412441,10.425506,11.902464,-3.5806375,16.025322,24.412264,-2.15272,9.068111,20.520315,-0.9278586,6.11745,13.405729,-5.9709864,6.8485847,11.25208,-5.120196,7.186926,8.10366,-6.5240817,6.5726895,6.0692906,0.33838052,angry
2.0,0.00015000015,0.20973836,1.0,0.1675015,0.12470793,0.5338524,0.021777965,0.10567026289682539,0.03915497360075672,0.23779296875,0.10567026289682539,1705.0086964204943,523.159246316918,3315.9740858470695,1009.2420385061421,3397.4454365079364,1221.06935840566,6664.0625,1437.5,1755.328088563891,314.2484476737291,2648.4585470632314,1144.2607345937972,-130.95363,68.15734,9.352078,90.14667,32.532963,151.67075,0.6154729,21.459505,46.49045,0.6395485,25.945126,48.054688,-14.882732,16.24182,15.799265,-12.551094,13.087229,14.326837,-7.93362,15.002026,23.907196,1.3256457,11.814961,28.940544,3.2606719,12.854502,33.957733,12.167088,12.1907625,41.19764,-4.9662194,10.599887,18.398869,10.385951,8.796809,31.270962,5.8142047,10.529403,32.306145,0.2825068,angry
3.0,-0.0008085031,0.2610764,1.0,0.2118606,0.14393604,0.607466,0.015264352,0.07272273936170212,0.025888490597608588,0.17041015625,0.07272273936170212,1455.1039935728882,394.3377140283178,2605.6545474044256,855.7187222645034,2954.4547872340427,1255.125089241959,5757.8125,882.8125,1657.4493770904844,328.90770604972863,2301.9675637256028,971.844836488082,-157.95563,99.20475,53.5012,90.92527,27.604992,151.36722,4.585106,24.012169,63.358185,1.7077155,21.853176,48.434704,-23.137724,24.303352,18.767197,-8.823094,14.656165,21.625702,-8.292569,18.28757,31.13121,-8.362973,14.0047,15.581599,-14.627309,13.1425295,16.918854,11.404638,12.126638,37.7602,0.116527386,11.11348,27.908611,14.378507,10.262628,46.70508,3.3219383,9.632916,26.319557,0.27665392,angry
3.0,-0.0427889,0.18642874,1.0,0.17008069,0.08488395,0.38211975,0.03233844,0.08068587932180851,0.06863167968905363,0.3330078125,0.08068587932180851,1504.395593357918,753.2454526959751,4287.934581081993,465.55520578773985,3186.4195478723404,1532.814584595887,7093.75,531.25,1723.79724224784,435.7511666104361,2865.4772159574413,854.5566115629333,-135.0801,72.07186,-7.6296234,93.482086,39.48534,191.06802,22.269934,27.035694,86.05137,40.027653,27.916817,87.377304,-0.8650619,20.441477,39.352844,-10.226761,16.0731,25.445332,-8.646878,12.847065,29.438023,-10.7900095,9.412272,10.877785,-15.101687,7.69554,2.8494217,-2.2667427,9.519973,25.181622,-11.002377,8.602934,10.67489,0.32734016,7.6049175,18.89756,-9.787568,5.324884,0.974774,0.27579537,neutral
2.0,-0.042697854,0.19006523,1.0,0.16686803,0.097348064,0.34282804,0.04299264,0.06709604414682539,0.06196386293637611,0.25,0.06709604414682539,1256.9485860670322,688.3102668118177,3771.2279695476036,578.610330428745,2601.5625,1528.7126947533989,6851.5625,710.9375,1534.0924467991874,482.3366997975848,2886.392116011618,857.5416144620946,-151.83884,113.08644,-19.324417,115.572296,30.640017,168.96733,5.52058,31.295492,82.84743,21.447737,28.19665,53.111877,-2.0647454,19.500252,29.532112,-8.979199,15.206614,28.863619,-8.736028,12.256127,21.889992,-11.430085,9.748525,2.741763,-6.255367,6.6636434,5.367631,3.0094135,7.6121035,19.297459,-4.964681,10.778753,14.679364,-1.2964928,5.459662,9.275461,-8.272696,8.968234,8.929295,0.3153153,neutral
3.0,-0.0762786,0.18610477,1.0,0.1893403,0.064822614,0.3278605,0.053955257,0.0593001994680851,0.028933485121990413,0.12841796875,0.0593001994680851,1563.689546983891,344.90552000228325,2834.424540480829,986.6676617791595,3075.7978723404253,681.8857650013165,5750.0,1960.9375,1555.9646527324805,249.30145112431853,2367.653414465852,1155.427402713426,-99.02693,63.770885,1.1630313,86.18528,25.57664,141.70609,-30.858168,21.277353,30.330975,21.545425,16.903236,61.93496,-18.081057,12.2155905,2.1697385,-17.319338,12.8220005,14.143108,-0.20596868,13.2992935,39.931595,-6.9512925,11.65204,21.82232,2.583982,9.998623,23.034218,9.187019,10.905752,35.89534,0.45724148,8.911261,19.238468,4.2686734,6.184946,17.632439,1.4476981,6.9835334,13.86418,0.23716152,angry
3.0,-0.043388963,0.1778085,1.0,0.16308714,0.08179611,0.3351182,0.03589511,0.0586924451462766,0.03296928167513422,0.14111328125,0.0586924451462766,1144.2659620948368,551.4710523707148,3166.766603291222,534.4144081666827,2316.572473404255,1297.2458097892975,6382.8125,617.1875,1413.0552871303832,399.9122578473682,2672.9345131665896,901.7368477708283,-147.41684,63.46585,-25.605188,123.056,38.045265,176.85492,8.926374,27.22278,77.87065,36.00923,20.389965,90.30118,-7.910842,16.458282,19.697124,2.8458982,10.504268,30.878544,-10.961168,13.920356,12.706619,-14.2355175,8.529007,7.1210175,-12.283164,10.341938,9.368061,-0.157572,11.259177,27.908997,-6.0520043,8.993947,15.793662,1.857078,8.748975,22.969027,-14.618395,7.726759,1.4791877,0.34324563,neutral
3.0,-0.043090463,0.18029658,1.0,0.17299518,0.060844943,0.28034583,0.04681269,0.07401616522606383,0.06062434091205411,0.2978515625,0.07401616522606383,1292.6218105711864,763.8621810109777,4182.568039145433,618.6198100689942,2643.783244680851,1561.5927049773707,6406.25,757.8125,1493.4804644613914,469.60468563431675,2792.255734334806,890.4222038452323,-126.97301,57.97597,-30.99777,118.33527,41.586464,175.1849,12.684984,34.796078,92.46009,34.529934,16.329077,78.84923,-1.9231948,15.411442,32.80014,-5.8008294,15.156926,35.89735,-18.37905,12.425392,19.299469,-12.07942,9.564672,8.793307,-11.000613,9.728574,9.323667,0.935138,10.118693,25.124884,-16.12226,9.047768,3.10237,-0.8422706,8.887205,22.118303,-9.302164,5.3609433,2.4544241,0.32657748,neutral
2.0,-0.0006449356,0.1800265,1.0,0.16874373,0.05783885,0.30388805,0.030774815,0.09521484375,0.10865459943719201,0.54638671875,0.09521484375,1431.969519047354,909.0900639561659,5121.5311001441005,563.0643925735783,2782.1180555555557,1756.3263178960833,7046.875,578.125,1495.5495808522548,480.6915478907639,2637.894271368391,737.9879044343651,-166.6453,64.60959,-42.35509,101.19229,48.981537,186.84921,17.320946,30.367903,88.0377,38.25221,19.278147,83.26804,-15.054567,14.477743,9.491626,-7.192787,14.116039,34.265636,-24.242676,13.024784,8.599492,-17.623632,11.94489,6.2893248,-13.523268,9.854146,3.878215,-8.379792,8.691604,10.330267,-4.0911155,6.900457,16.454638,-3.4107049,8.513255,19.894192,-5.3214183,7.3816705,8.64443,0.2439339,happy
